0.71732	0.217217	0.0857079	Santiago-Tuxtla
0.624843	0.270667	0.038623	Sección-Primera-Santiago-Tetla
0.626452	0.099635	0.126274	Santiago-Pinotepa-Nacional
0.646832	0.22161	0.068722	Santiago-Miahuatlán
0.61652	0.303993	0.0435246	Santiago-Tulantepec
0.624859	0.25169	0.0402507	Santa-María-Xonacatepec
0.614926	0.260547	0.0341471	Moyotzingo
0.618159	0.253494	0.0376171	Santa-María-Coronango
0.596927	0.270047	0.0207142	Santa-María-Chimalhuacán
0.638815	0.151077	0.0939018	Heroica-Ciudad-de-Tlaxiaco
0.669998	0.137835	0.10133	Santa-Cruz-Xoxocotlán
0.596314	0.28615	0.0240887	Tecamac-de-Felipe-Villanueva
0.592982	0.287877	0.0243864	Nextlalpan
0.621094	0.263678	0.0365533	Chiautempan
0.653218	0.210037	0.0797765	San-Sebastián-Zinacatepec
0.640096	0.254112	0.0449264	San-Salvador-El-Seco
0.597973	0.277241	0.0203784	San-Salvador-Atenco
0.678877	0.0668801	0.146944	San-Pedro-Pochutla
0.568185	0.281313	0.0275158	San-Pedro-Los-Baños
0.592147	0.283597	0.0217842	San-Pablo-de-las-Salinas
0.57361	0.266445	0.0274645	San-Pablo-Autopan
0.598286	0.258737	0.0266905	San-Pablo-Atlazalpan
0.57108	0.26246	0.030492	San-Miguel-Zinacantepec
0.618109	0.256041	0.0367783	San-Miguel-Xoxtla
0.599488	0.271619	0.0209636	Coatlinchán
0.624877	0.255145	0.039175	San-Miguel-Canoa
0.611828	0.26473	0.0305864	San-Matias-Tlalancaleca
0.577736	0.261536	0.0279231	San-Mateo-Atenco
0.6138	0.262461	0.0329335	San-Martin-Texmelucan-de-Labastida
0.600715	0.285759	0.0254984	San-Martín-de-las-Pirámides
0.584294	0.305705	0.0362643	San-Marcos
0.582451	0.125019	0.106226	San-Marcos
0.621982	0.260196	0.0371802	Teolocholco
0.599839	0.284765	0.0245496	Teotihuacán-de-Arista
0.562434	0.323455	0.0507699	San-Juan-del-Río
0.570275	0.260429	0.0319229	San-Juan-de-las-Huertas
0.690115	0.196354	0.0914577	Tuxtepec
0.649791	0.209491	0.0781768	San-Gabriel-Chilac
0.656719	0.199859	0.0878118	San-Gabriel-Casa-Blanca
0.569966	0.263038	0.0307881	San-Francisco-Tlalcilalcalpan
0.600054	0.265715	0.0233201	San-Francisco-Acuautla
0.619892	0.252228	0.0385755	Sanctorum
0.805043	0.121373	0.0797272	San-Cristóbal-de-las-Casas
0.8541	0.166722	0.0912227	San-Carlos
0.572075	0.279897	0.0257259	San-Bartolo-del-Llano
0.594945	0.2918	0.0273258	San-Bartolo-Cuautlalpan
0.720201	0.216274	0.0837157	San-Andres-Tuxtla
0.61317	0.25249	0.0365914	San-Andrés-Calpan
0.720592	0.0910997	0.117904	Salina-Cruz
0.562577	0.408715	0.0851284	Río-Verde
0.625171	0.632957	0.154161	Río-Bravo
0.657031	0.237867	0.0647051	Río-Blanco
0.618464	0.637905	0.148652	Reynosa
0.634925	0.259424	0.0423901	Rafael-Lara-Grajales
0.941648	0.283596	0.137106	Estado-de-Quintana-Roo
0.565052	0.357293	0.0638984	Estado-de-Querétaro-de-Arteaga
0.658714	0.0737616	0.141719	Puerto-Escondido
0.584798	0.225451	0.0434087	Puente-de-Ixtla
0.621615	0.249142	0.0403521	Puebla
0.628276	0.237534	0.0488762	Estado-de-Puebla
0.589026	0.315799	0.0426168	Progreso-de-Alvaro-Obregon
0.903798	0.373071	0.154322	Progreso-de-Castro
0.583518	0.281944	0.021817	Progreso-Industrial
0.646107	0.331489	0.0705492	Poza-Rica-de-Hidalgo
0.588693	0.269777	0.0204621	Polanco
0.988494	0.336698	0.176418	Playa-del-Carmen
0.615921	0.372317	0.0827185	Platón-Sánchez
0.786302	0.0635808	0.11941	Pijijiapan
0.789386	0.164389	0.0586677	Pichucalco
0.927701	0.309081	0.125229	Peto
0.653271	0.277882	0.0583878	Perote
0.670352	0.245194	0.0735766	Paso-del-Macho
0.786148	0.213647	0.0587007	Paraiso
0.650544	0.326702	0.0721727	Papantla-de-Olarte
0.622175	0.415536	0.105503	Pánuco
0.619366	0.264223	0.0358841	Panotla
0.640187	0.241159	0.0511545	Palmarito-Tochapán
0.826774	0.164363	0.070748	Palenque
0.604088	0.308485	0.040531	Pachuca-de-Soto
0.602047	0.248786	0.0334754	Ozumba-de-Alzate
0.911364	0.319007	0.118531	Oxkutzkab
0.738199	0.191601	0.0716678	Oteapan
0.657937	0.238511	0.06511	Orizaba
0.614819	0.11907	0.108022	Ometepec
0.730662	0.187539	0.075889	Oluta
0.780847	0.123062	0.0781373	Ocozocoautla-de-Espinosa
0.580186	0.26174	0.0268732	Ocoyoacac
0.823103	0.131026	0.0846347	Ocosingo
0.670379	0.139816	0.100794	Oaxaca-de-Juárez
0.677756	0.1362	0.102411	Estado-de-Oaxaca
0.562303	0.615235	0.107104	Estado-de-Nuevo-León
0.578256	0.715259	0.137897	Nuevo-Laredo
0.656116	0.237428	0.0642056	Nogales
0.585169	0.281932	0.0213959	Nicolás-Romero
0.614209	0.24948	0.0384107	Nealtican
0.587385	0.273195	0.019504	Naucalpan-de-Juárez
0.638616	0.376687	0.0966468	Naranjos
0.746779	0.195407	0.067935	Villa-Nanchital
0.61062	0.273964	0.0281439	Ciudad-de-Nanacamilpa
0.901607	0.32899	0.120965	Muna
0.915809	0.362583	0.149141	Motul
0.818011	0.0459072	0.134899	Motozintla-de-Mendoza
0.59529	0.232928	0.0402868	Estado-de-Morelos
0.567956	0.588838	0.123557	Montemorelos
0.619471	0.250815	0.0390336	Santiago-Momoxpan
0.588232	0.31475	0.0422899	Mixquiahuala-de-Juarez
0.666147	0.298146	0.0765779	Misantla
0.632911	0.430301	0.118247	Miramar
0.606038	0.309735	0.0412238	Mineral-del-Monte
0.741934	0.191432	0.0700523	Minatitlan
0.594526	0.257387	0.0271917	Milpa-Alta
0.674602	0.0993194	0.121156	Miahuatlán-de-Porfirio-Díaz
0.57544	0.261081	0.0291358	Metepec
0.904804	0.355932	0.140493	Mérida
0.892136	0.33433	0.123974	Maxcanú
0.725937	0.129513	0.097631	Matías-Romero
0.644632	0.627011	0.173465	Heroica-Matamoros
0.659258	0.305934	0.0745229	Martínez-de-la-Torre
0.796495	0.0496188	0.129023	Mapastepec
0.617658	0.452794	0.121569	Ursulo-Galván
